Character;Frequency
ףכ;0.0008270196140146905
ûב;0.00024569708921213135
סץ;0.00016219219614657036
טצ;0.0004769414084706079
גה;0.00038219547210775984
םג;0.0002746026291194409
ûג;0.0008045375274201163
דכ;0.0008045375274201163
טז;0.00020233877935116698
עü;0.003682244611525602
גן;0.0004111010120150694
ÿע;0.0010646873865859025
םû;0.002129374773171805
טב;0.0009121303704084353
‎ע;0.0014693649452882365
ףק;0.0006584039645553846
רא;0.0005524169848952496
ÿנ;0.00016379805947475422
אב;0.0006680391445244878
קר;9.15342097064803e-05
טח;0.0016717037246394035
קע;0.0020715636933571857
בף;0.0007595733542309681
לד;0.00012204561294197373
ףן;0.0005893518414434785
גד;0.0001381042462238124
ט‏;0.00018467428274114448
סכ;0.0017166678978285516
טר;0.00038380133543594374
בר;8.029316640919324e-06
בש;0.0001284690662547092
עף;0.0009346124570030094
ןם;6.90521231119062e-05
רü;0.0002328501825866604
קא;0.0012156385394351858
ור;0.00046891209182968853
üע;0.00030993162233948593
‏ה;0.0002746026291194409
וף;0.0003436547522313471
כ‏;0.0006857036411345104
נג;0.00021357982264845403
םס;0.0005170879916752045
הÿ;0.00029226712572946343
דנ;0.0006118339280380525
‏ס;0.00024248536255576362
üג;0.0005315407616288593
ûס;0.0006327101513044428
גכ;0.0005186938550033884
ען;0.0003163550756522214
מח;0.0010389935733349607
כס;0.0009410359103157449
ÿץ;0.00017182737611567354
ךט;0.0014565180386627654
יץ;2.4087949922757975e-05
נם;0.0005267231716443077
ûק;0.00011080456964468668
ךו;0.0003340195722622439
טש;0.00010598697966013509
ספ;1.4452769953654785e-05
לף;0.0013505310590026303
חü;6.102280647098687e-05
במ;0.0012702378925934371
יה;0.0003019023056985666
ûל;0.0009105245070802514
üצ;5.781107981461914e-05
טף;0.00023927363589939588
לן;0.0004351889619378274
קט;0.0009089186437520676
חף;0.00025854399583760223
üס;0.0010116938967558349
ÿט;0.0004078892853587017
ךב;0.00017985669275659286
ÿו;0.00023124431925847656
ך‎;0.00010438111633195122
אמ;0.0005074528117061013
בÿ;0.0002537264058530507
‎ח;0.00016058633281838648
וץ;0.00043037137195327583
הû;0.0003051140323549343
םד;0.00017503910277204127
לג;0.00033241370893406005
כב;0.00015737460616201877
מ‏;0.0003709544288104728
וÿ;0.00022803259260210882
חנ;0.00018788600939751218
כג;0.00027781435577580864
לל;0.0001364983828956285
מץ;0.0003773778821232083
בם;0.00015416287950565104
אט;0.00059416943142803
ÿס;0.000796508210779197
ףג;0.0007338795409800263
אז;0.0009089186437520676
וג;0.001617104371481152
גע;0.00033241370893406005
וז;0.0005925635680998462
ט‎;8.832248305011258e-05
ל‏;3.21172665636773e-06
חס;8.832248305011258e-05
יל;0.00021518568597663791
צט;0.00012204561294197373
ףך;0.0005219055816597561
וק;0.0009169479603929869
ףץ;0.0002697850391348893
ÿך;0.00040146583204596624
או;0.0010678991132422701
כÿ;0.0010277525300376735
יט;0.00022803259260210882
ךע;0.00038380133543594374
ףז;0.0010149056234122027
ÿא;2.0876223266390244e-05
דא;0.0006455570579299137
נל;0.00016379805947475422
צא;0.0003083257590113021
אק;0.0006294984246480751
ÿד;0.00013489251956744466
ÿכ;0.0005315407616288593
הü;0.00042394791864054036
יף;7.547557642464165e-05
פו;8.671661972192871e-05
ךכ;0.0004897883150960788
‏ק;0.00010277525300376736
‏ע;0.00038219547210775984
אר;0.0005909577047716623
ןג;3.21172665636773e-06
לü;4.3358309860964355e-05
עכ;0.00022803259260210882
הצ;0.0001413159728801801
םצ;0.00015737460616201877
ץנ;0.00013168079291107692
עך;0.00037898374545139213
ûף;9.314007303466417e-05
נר;0.00018146255608477674
ףב;0.0005845342514589269
חל;0.00024569708921213135
לס;0.0004865765884397111
üן;0.0003516840688722664
ûנ;0.00017664496610022515
üד;0.00010598697966013509
ûמ;0.00013489251956744466
üנ;9.15342097064803e-05
נÿ;0.0005202997183315723
חד;0.00024248536255576362
ûם;0.000380589608779576
ףע;0.000987605946833077
ננ;0.00015737460616201877
זה;0.0005074528117061013
‏ט;0.00010919870631650281
א‏;0.0005652638915207204
לÿ;0.000272996765791257
נ‏;8.671661972192871e-05
פט;0.00010598697966013509
üק;0.00015737460616201877
יז;0.00011401629630105441
ÿז;0.00016058633281838648
הע;0.00014613356286473172
דט;0.00040467755870233395
ûר;0.00026657331247852156
ןצ;9.63517996910319e-06
ûט;0.00015898046949020263
סט;0.0009458535003002964
ףח;0.00021679154930482177
נז;0.00011241043297287054
בא;0.00038380133543594374
עד;4.657003651733208e-05
גף;0.0004127068753432533
ץע;6.102280647098687e-05
גנ;0.0005186938550033884
ינ;0.0001413159728801801
ו‎;0.00014773942619291557
גל;0.00015898046949020263
ןכ;0.00037577201879502437
לע;0.00010277525300376736
ÿל;0.0004078892853587017
טא;0.000690521231119062
ךץ;1.927035993820638e-05
üÿ;0.0003083257590113021
סם;0.0008960717371265967
üכ;8.992834637829643e-05
‏ב;0.00031474921232403755
חû;0.00024890881586849906
‏ו;4.175244653278049e-05
üמ;0.0002874495357449118
ים;0.0003661368388259212
‏ז;4.657003651733208e-05
םü;0.0006584039645553846
ûך;0.000178250829428409
ףו;0.00020233877935116698
חז;4.657003651733208e-05
לנ;0.0001364983828956285
üט;0.0003709544288104728
ÿה;0.00052351144498794
‏נ;5.620521648643527e-05
מ‎;0.00020715636933571856
ךז;8.832248305011258e-05
שנ;3.21172665636773e-06
אץ;0.0006038046113971332
נצ;8.029316640919324e-05
לû;0.0005492052582388818
לה;0.00018146255608477674
ע‎;6.102280647098687e-05
ןף;0.0003629251121695535
סצ;5.9416943142803e-05
רף;0.00014934528952109945
נן;9.795766301921577e-05
הץ;2.7299676579125703e-05
ûן;0.0002746026291194409
לב;0.00012204561294197373
אי;0.00037577201879502437
üח;0.0001975211893666154
שט;0.00043358309860964353
חÿ;0.000178250829428409
טד;0.0004480358685632983
כק;8.189902973737711e-05
לכ;0.00011722802295742213
ךס;0.000237667772571212
ÿף;0.00011080456964468668
כז;0.0002537264058530507
יÿ;1.605863328183865e-05
כע;0.00014934528952109945
רמ;0.00015255701617746716
עה;0.00018467428274114448
הן;7.065798644009005e-05
ףר;0.00043840068859419515
הך;0.00014934528952109945
‏מ;5.4599353158251405e-05
ףי;8.511075639374484e-05
ÿמ;0.0002649674491503377
סב;9.314007303466417e-05
ךצ;1.4452769953654785e-05
יג;0.0001975211893666154
ץם;0.00017664496610022515
מצ;8.671661972192871e-05
סה;0.00019430946271024765
יד;0.00010438111633195122
ץך;6.102280647098687e-05
רך;0.00026175572249397
גג;0.00014934528952109945
ץו;7.386971309645779e-05
םן;0.00029547885238583114
ÿצ;6.90521231119062e-05
‎ם;9.63517996910319e-05
ם‏;9.15342097064803e-05
מפ;8.350489306556098e-05
אצ;8.832248305011258e-05
ץט;0.0003019023056985666
גח;0.0003420488889031632
ו‏;0.00019591532603843153
ץג;0.00019430946271024765
הה;3.854071987641276e-05
ףא;4.978176317369981e-05
בü;8.189902973737711e-05
ףם;0.0004833648617833433
גז;4.3358309860964355e-05
מש;0.00016058633281838648
ÿ‎;7.226384976827392e-05
‏ÿ;6.42345331273546e-06
חך;0.00012204561294197373
ךÿ;3.21172665636773e-05
נ‎;2.569381325094184e-05
נץ;7.386971309645779e-05
םח;7.226384976827392e-05
ץן;0.00020876223266390244
גÿ;0.00013328665623926078
גך;0.0003083257590113021
‏ך;0.00010438111633195122
יב;0.00010438111633195122
ÿב;0.00021679154930482177
זב;3.0511403235493434e-05
דס;4.4964173189148215e-05
ג‎;0.00014934528952109945
חן;8.189902973737711e-05
ךך;8.832248305011258e-05
צף;9.314007303466417e-05
חק;3.0511403235493434e-05
קü;0.000118833886285606
םש;0.00011080456964468668
אף;0.00024569708921213135
שא;0.00020394464267935086
זס;1.1241043297287054e-05
üף;0.00011080456964468668
ûÿ;2.4087949922757975e-05
חכ;0.00016058633281838648
םק;0.00013328665623926078
כד;0.00012686320292652534
רכ;0.0002521205425248668
קך;0.00021679154930482177
‏ח;4.014658320459662e-05
עש;1.927035993820638e-05
ךה;8.992834637829643e-05
üר;0.0002649674491503377
ץק;3.5328993220045025e-05
הר;4.014658320459662e-05
נü;0.0004657003651733208
סר;4.657003651733208e-05
סז;6.90521231119062e-05
רע;3.21172665636773e-05
ץכ;0.0001284690662547092
יא;2.569381325094184e-05
üל;0.00038219547210775984
םכ;2.7299676579125703e-05
עק;0.00018467428274114448
וצ;0.00018949187272569606
ןע;4.817589984551595e-05
‏‎;1.4452769953654785e-05
ךק;5.138762650188368e-05
‏ל;8.992834637829643e-05
üז;5.781107981461914e-05
יח;8.511075639374484e-05
‎ד;1.1241043297287054e-05
‏ן;0.00011080456964468668
‏ג;0.00013328665623926078
üץ;5.620521648643527e-05
בג;6.102280647098687e-05
ûד;0.00011562215962923828
יכ;7.065798644009005e-05
רג;1.284690662547092e-05
ךח;4.014658320459662e-05
ÿח;0.00023124431925847656
üש;1.927035993820638e-05
ףÿ;6.102280647098687e-05
גק;9.474593636284803e-05
קג;4.817589984551595e-06
שם;4.4964173189148215e-05
לק;8.992834637829643e-05
פנ;6.584039645553846e-05
חו;0.00015898046949020263
בס;0.00014613356286473172
הב;3.3723129891861165e-05
צמ;0.0001509511528492833
קכ;8.029316640919324e-06
עב;0.00014934528952109945
דג;4.657003651733208e-05
כן;0.00021518568597663791
רק;1.605863328183865e-06
‎נ;7.386971309645779e-05
ÿÿ;6.262866979917073e-05
זל;8.029316640919324e-06
בך;6.90521231119062e-05
ימ;0.00013489251956744466
כר;2.0876223266390244e-05
ףט;0.0002521205425248668
סד;6.102280647098687e-05
חע;5.781107981461914e-05
סח;4.014658320459662e-05
ךן;0.00014292183620836398
זג;1.1241043297287054e-05
ף‎;3.5328993220045025e-05
כה;0.0001975211893666154
דך;4.014658320459662e-05
ןÿ;0.00022642672927392494
עח;5.2993489830067545e-05
הח;1.4452769953654785e-05
ם‎;8.029316640919324e-06
םב;0.0001830684194129606
û‎;3.3723129891861165e-05
ץח;4.3358309860964355e-05
דב;1.605863328183865e-05
ךל;9.314007303466417e-05
שף;7.386971309645779e-05
גü;9.474593636284803e-05
‎כ;1.605863328183865e-05
א‎;0.00011401629630105441
עז;4.978176317369981e-05
י‏;4.817589984551595e-06
ץ‎;2.569381325094184e-05
לך;0.00018788600939751218
חב;0.00010116938967558349
פמ;9.956352634739962e-05
ץב;5.4599353158251405e-05
דח;1.1241043297287054e-05
נך;0.0001364983828956285
לז;5.620521648643527e-05
םז;2.890553990730957e-05
גצ;3.21172665636773e-05
üפ;1.4452769953654785e-05
חר;9.63517996910319e-06
נק;5.9416943142803e-05
לץ;2.0876223266390244e-05
נב;7.065798644009005e-05
‎ך;4.657003651733208e-05
בל;2.4087949922757975e-05
ץÿ;8.029316640919324e-06
עצ;4.014658320459662e-05
צן;1.605863328183865e-05
זך;4.3358309860964355e-05
י‎;2.569381325094184e-05
אש;0.00016379805947475422
כח;6.744625978372233e-05
בק;1.605863328183865e-05
כנ;8.029316640919324e-05
קמ;3.854071987641276e-05
עץ;1.927035993820638e-05
םל;6.262866979917073e-05
לח;6.90521231119062e-05
ÿק;0.00013489251956744466
נש;1.605863328183865e-05
ךד;3.21172665636773e-05
ףף;5.781107981461914e-05
םץ;2.0876223266390244e-05
רן;1.605863328183865e-05
נפ;2.0876223266390244e-05
אפ;9.795766301921577e-05
ע‏;4.014658320459662e-05
ÿי;3.5328993220045025e-05
ÿ‏;7.547557642464165e-05
נח;2.890553990730957e-05
הפ;9.63517996910319e-06
צכ;4.817589984551595e-06
פס;3.21172665636773e-06
כ‎;3.5328993220045025e-05
הז;0.00013971010955199625
זמ;4.3358309860964355e-05
ס‎;4.014658320459662e-05
זק;2.569381325094184e-05
מא;3.3723129891861165e-05
פר;1.605863328183865e-06
ן‎;3.21172665636773e-06
כש;4.817589984551595e-06
צך;2.569381325094184e-05
אא;3.854071987641276e-05
יפ;4.014658320459662e-05
ך‏;3.21172665636773e-06
ןך;5.620521648643527e-05
זü;3.3723129891861165e-05
ןס;1.4452769953654785e-05
נכ;5.138762650188368e-05
ה‎;1.4452769953654785e-05
הק;1.927035993820638e-05
גש;4.817589984551595e-06
ה‏;3.21172665636773e-06
יצ;3.693485654822889e-05
צם;6.42345331273546e-06
זח;4.817589984551595e-06
דע;1.284690662547092e-05
דל;1.605863328183865e-05
דק;1.7664496610022513e-05
‎ץ;1.1241043297287054e-05
‏צ;6.42345331273546e-06
ץפ;1.1241043297287054e-05
ב‏;3.21172665636773e-06
ףפ;9.63517996910319e-06
ûא;1.605863328183865e-06
ץז;3.0511403235493434e-05
קנ;2.7299676579125703e-05
צס;1.605863328183865e-05
‏‏;2.0876223266390244e-05
גפ;1.1241043297287054e-05
צה;4.817589984551595e-06
‎ה;9.63517996910319e-06
ל‎;3.3723129891861165e-05
טפ;2.7299676579125703e-05
ופ;4.4964173189148215e-05
‏כ;3.693485654822889e-05
ץר;1.7664496610022513e-05
ÿר;2.0876223266390244e-05
רס;8.029316640919324e-06
כצ;4.817589984551595e-06
רנ;1.605863328183865e-06
בע;8.029316640919324e-06
יו;5.2993489830067545e-05
ףצ;8.029316640919324e-06
לפ;2.4087949922757975e-05
גץ;5.4599353158251405e-05
רד;1.605863328183865e-06
‏ד;3.0511403235493434e-05
חצ;4.817589984551595e-06
ךר;1.605863328183865e-05
םר;9.63517996910319e-06
חח;3.3723129891861165e-05
פל;3.21172665636773e-06
üא;1.284690662547092e-05
עפ;1.284690662547092e-05
פף;1.927035993820638e-05
צח;3.21172665636773e-06
ןן;1.284690662547092e-05
זכ;8.029316640919324e-06
ûש;4.817589984551595e-06
יש;1.605863328183865e-06
לצ;1.284690662547092e-05
צצ;1.605863328183865e-06
זר;1.605863328183865e-06
‎ב;6.42345331273546e-06
בה;4.817589984551595e-06
‏ר;2.569381325094184e-05
‏ף;1.605863328183865e-05
בח;3.21172665636773e-06
ÿפ;1.284690662547092e-05
‎ל;2.7299676579125703e-05
בץ;4.014658320459662e-05
‏פ;9.63517996910319e-06
‎ן;1.1241043297287054e-05
ןר;3.21172665636773e-06
ער;1.284690662547092e-05
פכ;2.4087949922757975e-05
צע;6.42345331273546e-06
שü;1.7664496610022513e-05
חץ;4.817589984551595e-06
לר;1.7664496610022513e-05
צב;3.21172665636773e-06
זן;1.1241043297287054e-05
בב;9.63517996910319e-06
חפ;3.21172665636773e-06
ץש;1.605863328183865e-06
שג;1.605863328183865e-06
ךפ;6.42345331273546e-06
ןפ;3.21172665636773e-06
קל;8.029316640919324e-06
פע;3.21172665636773e-06
‎ג;6.42345331273546e-06
צל;3.21172665636773e-06
ד‎;6.42345331273546e-06
רל;1.1241043297287054e-05
‏א;6.42345331273546e-06
צד;1.605863328183865e-06
צÿ;1.605863328183865e-06
בן;4.817589984551595e-06
ûפ;1.605863328183865e-06
ןב;1.927035993820638e-05
רה;3.21172665636773e-06
ךש;3.21172665636773e-06
ק‎;3.21172665636773e-06
ןל;3.21172665636773e-06
קה;1.605863328183865e-06
פק;1.605863328183865e-06
דר;4.817589984551595e-06
ח‎;9.63517996910319e-06
זע;1.4452769953654785e-05
זד;1.605863328183865e-06
פÿ;4.817589984551595e-06
ûצ;1.605863328183865e-06
פפ;4.817589984551595e-06
דפ;1.605863328183865e-06
‎פ;3.21172665636773e-06
רב;1.605863328183865e-06
ז‎;1.1241043297287054e-05
‎ס;8.029316640919324e-06
דד;6.42345331273546e-06
זנ;9.63517996910319e-06
צנ;4.817589984551595e-06
צק;1.605863328183865e-06
ץ‏;1.605863328183865e-06
םפ;1.605863328183865e-06
‏י;3.21172665636773e-06
פם;1.605863328183865e-06
ןש;1.605863328183865e-06
פû;4.817589984551595e-06
זצ;1.605863328183865e-06
חש;1.605863328183865e-06
בצ;1.605863328183865e-06
זץ;1.605863328183865e-06
פü;1.605863328183865e-06
דז;1.605863328183865e-06
קן;1.605863328183865e-06
קב;1.605863328183865e-06
ח‏;1.605863328183865e-06
דץ;1.605863328183865e-06
זÿ;4.817589984551595e-06
קס;3.21172665636773e-06
כפ;1.605863328183865e-06
צפ;1.605863328183865e-06
פן;1.605863328183865e-06
קץ;1.605863328183865e-06
קח;1.605863328183865e-06
דÿ;1.605863328183865e-06
בז;1.605863328183865e-06
